TransactionID,risk_score,risk_level,TransactionAmt,ProductCD,predicted_fraud,actual_isFraud,top_reason_1,top_reason_2,top_reason_3,recommended_action,analyst_note
3571664,0.0994575569805436,Low,39.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3491974,0.0994535816585557,Low,260.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3531637,0.0994483035788588,Low,57.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3536199,0.0994383868728907,Low,83.5,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3576902,0.0993851301057558,Low,335.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3504827,0.0993737219610015,Low,57.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3494222,0.0993417227472278,Low,33.692,C,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3552823,0.0993381771371404,Low,29.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3535154,0.0993343110989642,Low,206.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3559503,0.099331451301168,Low,554.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3538293,0.0993211379817652,Low,117.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3468829,0.0993166011670971,Low,92.99,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3519786,0.0993092415954544,Low,59.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3530226,0.0993084675698986,Low,24.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3536161,0.0992892183222156,Low,400.0,R,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3545056,0.0992584624332254,Low,29.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3542143,0.0992390316157946,Low,335.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3503573,0.0992373503851604,Low,250.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3522157,0.099225726913084,Low,47.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3527042,0.0992116003178074,Low,29.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3574816,0.0991725634607696,Low,108.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3461235,0.0991673651066309,Low,30.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3530909,0.0991575500627398,Low,92.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3516560,0.0991512500324617,Low,117.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548534,0.0991165550297943,Low,106.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548535,0.0991165550297943,Low,106.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548479,0.0991165550297943,Low,106.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548247,0.0991165550297943,Low,75.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548436,0.0991165550297943,Low,106.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548486,0.0991165550297943,Low,106.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548307,0.0991165550297943,Low,75.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548508,0.0991165550297943,Low,106.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548289,0.0991165550297943,Low,75.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548299,0.0991165550297943,Low,75.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548432,0.0991165550297943,Low,106.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548325,0.0991165550297943,Low,75.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548348,0.0991165550297943,Low,75.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548349,0.0991165550297943,Low,75.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548372,0.0991165550297943,Low,75.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548255,0.0991165550297943,Low,75.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548276,0.0991165550297943,Low,75.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548285,0.0991165550297943,Low,75.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548655,0.0991165550297943,Low,106.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548620,0.0991165550297943,Low,106.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548609,0.0991165550297943,Low,106.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548584,0.0991165550297943,Low,106.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548573,0.0991165550297943,Low,106.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548582,0.0991165550297943,Low,106.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548542,0.0991165550297943,Low,106.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548540,0.0991165550297943,Low,106.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548516,0.0991165550297943,Low,106.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548520,0.0991165550297943,Low,106.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548250,0.0991165550297943,Low,75.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548365,0.0991165550297943,Low,75.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3495372,0.0991088144247233,Low,49.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3473227,0.0990707797628682,Low,25.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3560110,0.0990670454192547,Low,25.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3563725,0.0990545473672967,Low,335.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3502535,0.0990434858122417,Low,59.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3499980,0.099043161215664,Low,117.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3509075,0.0990290087712747,Low,82.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3515939,0.0990210641655045,Low,29.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3488140,0.0990202887593694,Low,25.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3488894,0.0989987357523725,Low,59.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3569652,0.0989885926140954,Low,92.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3557405,0.0989848000380178,Low,57.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3534658,0.0989766970579053,Low,107.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3489134,0.0989549018355999,Low,39.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3530584,0.0989539524494122,Low,108.5,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3533497,0.0989536802964849,Low,29.5,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3537421,0.0989358066658239,Low,45.372,C,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3562161,0.0989213577954056,Low,34.5,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3479679,0.0989111806414508,Low,159.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3514623,0.0988877409099663,Low,226.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3469086,0.0988876285852769,Low,49.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3563138,0.0988864688656946,Low,19.674,C,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3521020,0.0988839578085012,Low,92.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3463469,0.0988681521582364,Low,271.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3565313,0.0988545781423259,Low,44.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3517786,0.0987996799562922,Low,171.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3528080,0.0987748498869418,Low,125.0,R,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3502597,0.098742702104961,Low,34.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3488575,0.0987294296138353,Low,59.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3577441,0.0986892911611316,Low,77.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3479619,0.0986849419224784,Low,744.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3494313,0.0986654232095411,Low,48.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3521756,0.0986629782730412,Low,29.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3489151,0.0986530312653597,Low,154.97,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3545976,0.0986337027287597,Low,45.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3474495,0.0985991903687391,Low,280.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3525589,0.0985877493626695,Low,54.5,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3577384,0.0985772234918629,Low,50.0,H,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3486495,0.0985268301905081,Low,280.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3465776,0.0985070593426687,Low,63.5,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3558700,0.0985023186069821,Low,171.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3516044,0.0984627301217252,Low,117.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3462743,0.0984618235066018,Low,29.5,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3484934,0.0984591358324988,Low,25.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3577516,0.0983579453109993,Low,760.76,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3560760,0.0983540146684333,Low,107.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3471936,0.0983531968620836,Low,31.54,C,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3555687,0.0983462926463739,Low,47.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3522815,0.0983241477567945,Low,30.0,H,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3571874,0.0982847974747936,Low,44.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3494979,0.0982819811020736,Low,34.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3539538,0.0982803360848636,Low,108.5,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3467458,0.0982686463789885,Low,134.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3575749,0.0982484850549179,Low,48.877,C,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3575751,0.0982484850549179,Low,48.877,C,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3540330,0.0982375929847897,Low,1104.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3529458,0.0982285646454112,Low,150.0,R,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3571771,0.0982203150380009,Low,77.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3549529,0.098181688419376,Low,97.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3547945,0.098176349175995,Low,712.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3495022,0.0981762182459505,Low,100.0,R,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3542181,0.0981354427245848,Low,92.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3563421,0.0981281898041611,Low,25.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3505239,0.0981113429705041,Low,3.997,C,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3495669,0.0981113429705041,Low,4.98,C,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3460216,0.0980463976293796,Low,382.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3554773,0.0979924862069252,Low,15.985,C,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3560480,0.0979917145674179,Low,100.0,R,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3567392,0.0979702875807047,Low,34.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3479526,0.0979568069998358,Low,59.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3515007,0.0979438038018182,Low,107.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3501407,0.097921308806385,Low,559.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3522457,0.0979004269254673,Low,311.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3510948,0.097883545836718,Low,411.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3503395,0.0978833036397916,Low,117.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3496643,0.0978379813746282,Low,280.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3547953,0.0978257604756284,Low,35.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3497627,0.0978028996736493,Low,319.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3517103,0.0978007177655838,Low,150.0,H,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3511486,0.0977962827196601,Low,30.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3485637,0.0977798561803938,Low,18.936,C,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3522104,0.0977418702713443,Low,160.5,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3572004,0.0977289052364946,Low,59.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3488957,0.0976653405649078,Low,226.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3466485,0.0976597586818633,Low,53.505,C,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3574927,0.0975940622770701,Low,129.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3509825,0.0975763803899968,Low,20.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3482893,0.0975738527169279,Low,130.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3481916,0.0975668830302698,Low,117.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3570316,0.0975257810280375,Low,117.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3549148,0.0975159088564026,Low,35.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3524892,0.0975050526975973,Low,37.626,C,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3460952,0.0974844775577961,Low,100.0,R,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3487902,0.0974843659727595,Low,760.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3462343,0.0974687615449271,Low,129.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3570329,0.0974552760172545,Low,221.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3506881,0.0974379463179892,Low,117.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3520997,0.0974289753554754,Low,50.0,H,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3532554,0.097427785661707,Low,54.5,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3526598,0.0974258521491826,Low,49.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.10. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
